timestamp,x_raw,y_raw,x_kalman,y_kalman,d_A1,d_A2,d_A3,rssi_A1,rssi_A2,rssi_A3,rejected_A1,rejected_A2,rejected_A3,weight_A1,weight_A2,weight_A3
2026-04-14 15:23:15.710,2.625,3.583,2.64,3.568,4.647,5.818,1.625,-74.0,-83.0,-63.9,1,1,2,0.5,0.5,0.333
2026-04-14 15:23:16.167,2.625,3.583,2.64,3.568,4.647,5.818,1.625,-74.0,-83.0,-63.9,1,1,1,0.5,0.5,0.5
2026-04-14 15:23:20.831,2.625,3.583,2.648,3.56,4.647,5.818,1.625,-74.0,-83.0,-63.9,1,1,1,0.5,0.5,0.5
2026-04-14 15:23:21.036,2.343,3.865,2.507,3.701,4.647,6.147,1.625,-74.0,-83.5,-63.9,1,1,1,0.5,0.5,0.5
2026-04-14 15:23:21.454,2.343,3.865,2.442,3.766,4.647,6.147,1.625,-74.0,-83.5,-63.9,1,1,1,0.5,0.5,0.5
2026-04-14 15:23:26.355,2.625,3.583,2.557,3.651,4.647,5.818,1.625,-74.0,-83.0,-63.9,1,7,1,0.5,0.125,0.5
2026-04-14 15:23:26.461,2.625,3.583,2.589,3.619,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,7,1,1.0,0.125,0.5
2026-04-14 15:23:27.044,2.625,3.583,2.609,3.599,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:23:31.639,2.625,3.583,2.642,3.567,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,6,0,1.0,0.143,1.0
2026-04-14 15:23:32.400,2.625,3.583,2.637,3.571,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,6,0,1.0,0.143,1.0
2026-04-14 15:23:32.653,2.625,3.583,2.633,3.575,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,6,0,0.143,0.143,1.0
2026-04-14 15:23:37.252,2.625,3.583,2.634,3.574,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,6,0,0.143,0.143,1.0
2026-04-14 15:23:37.727,2.625,3.583,2.63,3.578,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,6,0,0.143,0.143,1.0
2026-04-14 15:23:38.244,2.625,3.583,2.628,3.58,4.647,5.818,1.625,-74.0,-83.0,-63.9,7,6,0,0.125,0.143,1.0
2026-04-14 15:23:42.640,2.625,3.583,2.626,3.582,4.647,5.818,1.625,-74.0,-83.0,-63.9,7,6,0,0.125,0.143,1.0
2026-04-14 15:23:43.050,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,7,6,0,0.125,0.143,1.0
2026-04-14 15:23:43.534,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,7,6,0,0.125,0.143,1.0
2026-04-14 15:23:47.965,2.625,3.583,2.624,3.584,4.647,5.818,1.625,-74.0,-83.0,-63.9,7,6,0,0.125,0.143,1.0
2026-04-14 15:23:48.378,2.625,3.583,2.624,3.584,4.647,5.818,1.625,-74.0,-83.0,-63.9,7,6,0,0.125,0.143,1.0
2026-04-14 15:23:48.822,2.625,3.583,2.625,3.584,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,6,0,0.143,0.143,1.0
2026-04-14 15:23:53.600,2.625,3.583,2.625,3.584,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,6,0,0.143,0.143,1.0
2026-04-14 15:23:53.704,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,6,0,0.143,0.143,1.0
2026-04-14 15:23:54.953,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,6,0,0.143,0.143,1.0
2026-04-14 15:23:58.931,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,0,0,0.143,1.0,1.0
2026-04-14 15:23:59.331,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,0,0,0.143,1.0,1.0
2026-04-14 15:24:00.245,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,0,0,0.143,1.0,1.0
2026-04-14 15:24:04.263,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,0,0,0.143,1.0,1.0
2026-04-14 15:24:04.655,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,0,0,0.143,1.0,1.0
2026-04-14 15:24:05.533,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,0,0,0.143,1.0,1.0
2026-04-14 15:24:09.581,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,0,0,0.143,1.0,1.0
2026-04-14 15:24:09.944,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,0,0,0.143,1.0,1.0
2026-04-14 15:24:10.825,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,0,0,0.143,1.0,1.0
2026-04-14 15:24:14.902,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,0,0,0.143,1.0,1.0
2026-04-14 15:24:15.308,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,0,0,0.143,1.0,1.0
2026-04-14 15:24:16.115,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,0,0,0.143,1.0,1.0
2026-04-14 15:24:20.227,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,0,0,0.143,1.0,1.0
2026-04-14 15:24:20.631,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,0,0,0.143,1.0,1.0
2026-04-14 15:24:21.409,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,0,0,0.143,1.0,1.0
2026-04-14 15:24:25.549,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,0,0,0.143,1.0,1.0
2026-04-14 15:24:25.946,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,6,0,0,0.143,1.0,1.0
2026-04-14 15:24:26.698,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:24:30.873,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:24:31.247,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:24:31.994,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:24:36.192,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:24:36.607,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:24:37.291,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:24:41.523,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:24:41.934,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:24:42.582,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:24:46.842,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:24:47.258,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:24:47.939,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:24:52.484,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:24:52.586,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:24:53.237,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:24:58.112,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:24:58.535,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:24:58.578,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:03.855,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:04.128,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:04.270,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:09.480,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:09.861,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:15.109,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:15.523,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:17.413,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:20.740,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:20.808,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:22.710,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:26.068,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:26.399,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:28.002,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:31.391,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:31.687,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:33.602,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:36.719,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:36.974,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:39.898,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:42.036,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:42.567,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:45.713,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:47.324,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:47.861,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:51.704,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:52.690,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:53.153,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:56.995,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:58.708,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:25:59.269,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:02.562,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:04.059,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:04.559,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:08.200,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:09.385,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:09.853,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:13.587,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:14.707,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:15.141,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:18.912,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:20.034,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:20.430,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:24.563,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:25.661,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:25.724,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:30.197,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:30.990,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:31.312,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:35.818,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:36.276,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:36.607,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:41.451,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:41.562,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:42.199,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:47.090,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:47.479,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:47.555,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:52.708,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:52.798,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:53.080,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:58.039,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:58.432,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:26:58.677,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,6,0,1.0,0.143,1.0
2026-04-14 15:27:03.762,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,6,0,1.0,0.143,1.0
2026-04-14 15:27:03.901,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,6,0,1.0,0.143,1.0
2026-04-14 15:27:04.267,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:27:09.085,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:27:09.597,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,6,0,1.0,0.143,1.0
2026-04-14 15:27:09.796,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,6,0,1.0,0.143,1.0
2026-04-14 15:27:14.410,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,6,0,1.0,0.143,1.0
2026-04-14 15:27:14.923,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,6,0,1.0,0.143,1.0
2026-04-14 15:27:15.089,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,6,0,1.0,0.143,1.0
2026-04-14 15:27:20.345,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,6,0,1.0,0.143,1.0
2026-04-14 15:27:20.396,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,6,0,1.0,0.143,1.0
2026-04-14 15:27:23.000,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:27:25.675,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:27:25.992,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:27:28.332,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:27:30.997,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:27:31.295,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:27:33.970,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:27:36.639,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:27:36.693,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:27:41.954,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:27:42.228,2.625,3.583,2.625,3.583,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:27:42.905,2.029,4.179,2.392,3.816,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:27:48.209,2.029,4.179,2.054,4.154,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:27:48.263,2.029,4.179,2.039,4.169,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:27:48.300,2.029,4.179,2.032,4.176,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:27:53.834,2.029,4.179,1.962,4.246,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:27:54.152,2.029,4.179,1.991,4.217,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:27:54.401,2.029,4.179,2.002,4.206,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,6,0,1.0,0.143,1.0
2026-04-14 15:27:59.468,2.029,4.179,2.01,4.198,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,6,0,1.0,0.143,1.0
2026-04-14 15:27:59.767,2.029,4.179,2.019,4.189,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,6,0,1.0,0.143,1.0
2026-04-14 15:27:59.812,2.029,4.179,2.023,4.186,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,6,0,1.0,0.143,1.0
2026-04-14 15:28:05.101,2.029,4.179,2.029,4.179,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,6,0,1.0,0.143,1.0
2026-04-14 15:28:05.675,2.029,4.179,2.029,4.179,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,6,0,1.0,0.143,1.0
2026-04-14 15:28:05.722,2.029,4.179,2.03,4.179,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,6,0,1.0,0.143,1.0
2026-04-14 15:28:10.731,2.029,4.179,2.031,4.177,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:28:11.048,2.029,4.179,2.03,4.178,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:28:11.270,2.029,4.179,2.03,4.178,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,0,0,1.0,1.0,1.0
2026-04-14 15:28:16.359,2.029,4.179,2.03,4.178,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,6,0,1.0,0.143,1.0
2026-04-14 15:28:16.677,2.029,4.179,2.03,4.179,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,6,0,1.0,0.143,1.0
2026-04-14 15:28:16.861,2.029,4.179,2.029,4.179,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,6,0,1.0,0.143,1.0
2026-04-14 15:28:21.689,2.029,4.179,2.029,4.179,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:28:22.345,2.029,4.179,2.029,4.179,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:28:22.515,2.029,4.179,2.029,4.179,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:28:27.315,2.029,4.179,2.029,4.179,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:28:27.636,2.029,4.179,2.029,4.179,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:28:28.101,2.029,4.179,2.029,4.179,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:28:32.952,2.029,4.179,2.029,4.179,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:28:33.387,2.029,4.179,2.029,4.179,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:28:33.467,2.029,4.179,2.029,4.179,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:28:39.055,2.029,4.179,2.029,4.179,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:28:39.582,2.029,4.179,2.029,4.179,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:28:44.347,2.029,4.179,2.029,4.179,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:28:44.869,2.029,4.179,2.029,4.179,4.647,6.495,1.625,-74.0,-84.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:28:47.187,2.625,3.583,2.368,3.84,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:28:49.962,2.625,3.583,2.603,3.605,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:28:50.158,2.625,3.583,2.621,3.587,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:28:52.818,2.625,3.583,2.704,3.504,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,7,0,1.0,0.125,1.0
2026-04-14 15:28:58.039,2.625,3.583,2.69,3.518,4.647,5.818,1.625,-74.0,-83.0,-63.9,0,7,0,1.0,0.125,1.0
